,SCORE,Quarter,Time,Clock,Team,Score
289,63 - 61,3,1015.0,04:55,Away,63
290,63 - 61,3,1013.0,04:53,Home,61
290,63 - 61,3,1013.0,04:53,Away,63
291,63 - 61,3,1013.0,04:53,Home,61
291,63 - 61,3,1013.0,04:53,Away,63
292,63 - 61,3,1009.0,04:49,Away,63
292,63 - 61,3,1009.0,04:49,Home,61
293,63 - 61,3,1007.0,04:47,Home,61
293,63 - 61,3,1007.0,04:47,Away,63
294,63 - 61,3,997.0,04:37,Away,63
294,63 - 61,3,997.0,04:37,Home,61
295,63 - 61,3,997.0,04:37,Home,61
295,63 - 61,3,997.0,04:37,Away,63
296,63 - 61,3,980.0,04:20,Away,63
296,63 - 61,3,980.0,04:20,Home,61
297,63 - 61,3,978.0,04:18,Away,63
297,63 - 61,3,978.0,04:18,Home,61
298,63 - 61,3,969.0,04:09,Away,63
298,63 - 61,3,969.0,04:09,Home,61
299,63 - 61,3,958.0,03:58,Home,61
299,63 - 61,3,958.0,03:58,Away,63
300,63 - 61,3,958.0,03:58,Home,61
300,63 - 61,3,958.0,03:58,Away,63
301,63 - 61,3,955.0,03:55,Away,63
301,63 - 61,3,955.0,03:55,Home,61
302,65 - 61,3,955.0,03:55,Home,61
302,65 - 61,3,955.0,03:55,Away,65
303,65 - 61,3,955.0,03:55,Away,65
303,65 - 61,3,955.0,03:55,Home,61
304,66 - 61,3,955.0,03:55,Away,66
304,66 - 61,3,955.0,03:55,Home,61
305,66 - 64,3,936.0,03:36,Home,64
305,66 - 64,3,936.0,03:36,Away,66
306,66 - 64,3,914.0,03:14,Home,64
306,66 - 64,3,914.0,03:14,Away,66
307,66 - 64,3,912.0,03:12,Home,64
307,66 - 64,3,912.0,03:12,Away,66
308,66 - 64,3,907.0,03:07,Home,64
308,66 - 64,3,907.0,03:07,Away,66
309,66 - 64,3,907.0,03:07,Home,64
309,66 - 64,3,907.0,03:07,Away,66
310,68 - 64,3,884.0,02:44,Home,64
310,68 - 64,3,884.0,02:44,Away,68
311,68 - 67,3,871.0,02:31,Home,67
311,68 - 67,3,871.0,02:31,Away,68
312,70 - 67,3,845.0,02:05,Home,67
312,70 - 67,3,845.0,02:05,Away,70
313,70 - 67,3,837.0,01:57,Home,67
313,70 - 67,3,837.0,01:57,Away,70
314,70 - 67,3,834.0,01:54,Away,70
314,70 - 67,3,834.0,01:54,Home,67
315,70 - 67,3,834.0,01:54,Away,70
315,70 - 67,3,834.0,01:54,Home,67
316,70 - 67,3,818.0,01:38,Home,67
316,70 - 67,3,818.0,01:38,Away,70
317,70 - 67,3,818.0,01:38,Home,67
317,70 - 67,3,818.0,01:38,Away,70
318,70 - 67,3,818.0,01:38,Home,67
318,70 - 67,3,818.0,01:38,Away,70
319,70 - 67,3,818.0,01:38,Home,67
319,70 - 67,3,818.0,01:38,Away,70
320,71 - 67,3,818.0,01:38,Away,71
320,71 - 67,3,818.0,01:38,Home,67
321,71 - 67,3,805.0,01:25,Away,71
321,71 - 67,3,805.0,01:25,Home,67
322,71 - 70,3,800.0,01:20,Home,70
322,71 - 70,3,800.0,01:20,Away,71
323,71 - 70,3,779.5999999999999,59.6,Home,70
323,71 - 70,3,779.5999999999999,59.6,Away,71
324,71 - 70,3,776.5999999999999,56.6,Home,70
324,71 - 70,3,776.5999999999999,56.6,Away,71
325,71 - 72,3,774.4000000000001,54.4,Away,71
325,71 - 72,3,774.4000000000001,54.4,Home,72
326,73 - 72,3,761.8000000000002,41.8,Away,73
326,73 - 72,3,761.8000000000002,41.8,Home,72
327,73 - 72,3,761.8000000000002,41.8,Home,72
327,73 - 72,3,761.8000000000002,41.8,Away,73
328,73 - 72,3,761.8000000000002,41.8,Away,73
328,73 - 72,3,761.8000000000002,41.8,Home,72
329,73 - 72,3,761.8000000000002,41.8,Home,72
329,73 - 72,3,761.8000000000002,41.8,Away,73
330,74 - 72,3,761.8000000000002,41.8,Home,72
330,74 - 72,3,761.8000000000002,41.8,Away,74
331,74 - 72,3,749.8000000000002,29.8,Home,72
331,74 - 72,3,749.8000000000002,29.8,Away,74
332,74 - 72,3,747.5999999999999,27.6,Away,74
332,74 - 72,3,747.5999999999999,27.6,Home,72
333,74 - 72,3,725.8000000000002,5.8,Home,72
333,74 - 72,3,725.8000000000002,5.8,Away,74
334,74 - 72,3,723.5,3.5,Home,72
334,74 - 72,3,723.5,3.5,Away,74
335,74 - 75,3,720.0999999999999,0.1,Away,74
335,74 - 75,3,720.0999999999999,0.1,Home,75
336,74 - 75,3,720.0,0.0,Home,75
336,74 - 75,3,720.0,0.0,Away,74
337,74 - 75,4,1431.0,11:51,Home,75
337,74 - 75,4,1431.0,11:51,Away,74
338,74 - 75,4,709.0,11:49,Home,75
338,74 - 75,4,709.0,11:49,Away,74
339,74 - 75,4,690.0,11:30,Away,74
339,74 - 75,4,690.0,11:30,Home,75
340,74 - 75,4,687.0,11:27,Away,74
340,74 - 75,4,687.0,11:27,Home,75
341,74 - 77,4,683.0,11:23,Away,74
341,74 - 77,4,683.0,11:23,Home,77
342,74 - 77,4,662.0,11:02,Home,77
342,74 - 77,4,662.0,11:02,Away,74
343,74 - 77,4,659.0,10:59,Away,74
343,74 - 77,4,659.0,10:59,Home,77
344,74 - 77,4,652.0,10:52,Away,74
344,74 - 77,4,652.0,10:52,Home,77
345,74 - 77,4,649.0,10:49,Home,77
345,74 - 77,4,649.0,10:49,Away,74
346,74 - 77,4,641.0,10:41,Away,74
346,74 - 77,4,641.0,10:41,Home,77
347,74 - 77,4,639.0,10:39,Away,74
347,74 - 77,4,639.0,10:39,Home,77
348,74 - 77,4,624.0,10:24,Away,74
348,74 - 77,4,624.0,10:24,Home,77
349,74 - 78,4,624.0,10:24,Away,74
349,74 - 78,4,624.0,10:24,Home,78
350,74 - 79,4,624.0,10:24,Home,79
350,74 - 79,4,624.0,10:24,Away,74
351,74 - 79,4,624.0,10:24,Home,79
351,74 - 79,4,624.0,10:24,Away,74
352,74 - 79,4,615.0,10:15,Home,79
352,74 - 79,4,615.0,10:15,Away,74
353,74 - 79,4,614.0,10:14,Away,74
353,74 - 79,4,614.0,10:14,Home,79
354,74 - 79,4,612.0,10:12,Away,74
354,74 - 79,4,612.0,10:12,Home,79
355,74 - 79,4,601.0,10:01,Away,74
355,74 - 79,4,601.0,10:01,Home,79
356,74 - 79,4,599.0,09:59,Away,74
356,74 - 79,4,599.0,09:59,Home,79
357,74 - 79,4,589.0,09:49,Home,79
357,74 - 79,4,589.0,09:49,Away,74
358,74 - 82,4,571.0,09:31,Home,82
358,74 - 82,4,571.0,09:31,Away,74
359,74 - 82,4,570.0,09:30,Home,82
359,74 - 82,4,570.0,09:30,Away,74
360,74 - 82,4,570.0,09:30,Away,74
360,74 - 82,4,570.0,09:30,Home,82
361,74 - 82,4,556.0,09:16,Away,74
361,74 - 82,4,556.0,09:16,Home,82
362,74 - 82,4,556.0,09:16,Away,74
362,74 - 82,4,556.0,09:16,Home,82
363,74 - 83,4,556.0,09:16,Home,83
363,74 - 83,4,556.0,09:16,Away,74
364,74 - 83,4,555.0,09:15,Home,83
364,74 - 83,4,555.0,09:15,Away,74
365,74 - 83,4,555.0,09:15,Home,83
365,74 - 83,4,555.0,09:15,Away,74
366,74 - 83,4,555.0,09:15,Home,83
366,74 - 83,4,555.0,09:15,Away,74
367,74 - 85,4,545.0,09:05,Home,85
367,74 - 85,4,545.0,09:05,Away,74
368,74 - 85,4,530.0,08:50,Away,74
368,74 - 85,4,530.0,08:50,Home,85
369,74 - 85,4,528.0,08:48,Away,74
369,74 - 85,4,528.0,08:48,Home,85
370,74 - 85,4,513.0,08:33,Home,85
370,74 - 85,4,513.0,08:33,Away,74
371,74 - 85,4,511.0,08:31,Away,74
371,74 - 85,4,511.0,08:31,Home,85
372,76 - 85,4,501.0,08:21,Home,85
372,76 - 85,4,501.0,08:21,Away,76
373,76 - 85,4,485.0,08:05,Home,85
373,76 - 85,4,485.0,08:05,Away,76
374,76 - 85,4,483.0,08:03,Home,85
374,76 - 85,4,483.0,08:03,Away,76
375,76 - 85,4,464.0,07:44,Away,76
375,76 - 85,4,464.0,07:44,Home,85
376,77 - 85,4,464.0,07:44,Home,85
376,77 - 85,4,464.0,07:44,Away,77
377,77 - 85,4,464.0,07:44,Away,77
377,77 - 85,4,464.0,07:44,Home,85
378,77 - 85,4,464.0,07:44,Away,77
378,77 - 85,4,464.0,07:44,Home,85
379,77 - 85,4,464.0,07:44,Home,85
379,77 - 85,4,464.0,07:44,Away,77
380,78 - 85,4,464.0,07:44,Home,85
380,78 - 85,4,464.0,07:44,Away,78
381,78 - 87,4,446.0,07:26,Away,78
381,78 - 87,4,446.0,07:26,Home,87
382,78 - 87,4,420.0,07:00,Home,87
382,78 - 87,4,420.0,07:00,Away,78
383,78 - 87,4,420.0,07:00,Away,78
383,78 - 87,4,420.0,07:00,Home,87
384,78 - 87,4,410.0,06:50,Away,78
384,78 - 87,4,410.0,06:50,Home,87
385,78 - 87,4,408.0,06:48,Away,78
385,78 - 87,4,408.0,06:48,Home,87
386,78 - 87,4,394.0,06:34,Away,78
386,78 - 87,4,394.0,06:34,Home,87
387,78 - 87,4,394.0,06:34,Away,78
387,78 - 87,4,394.0,06:34,Home,87
388,78 - 87,4,384.0,06:24,Away,78
388,78 - 87,4,384.0,06:24,Home,87
389,78 - 87,4,382.0,06:22,Home,87
389,78 - 87,4,382.0,06:22,Away,78
390,78 - 87,4,367.0,06:07,Home,87
390,78 - 87,4,367.0,06:07,Away,78
391,78 - 87,4,366.0,06:06,Away,78
391,78 - 87,4,366.0,06:06,Home,87
392,78 - 87,4,366.0,06:06,Home,87
392,78 - 87,4,366.0,06:06,Away,78
393,78 - 87,4,358.0,05:58,Away,78
393,78 - 87,4,358.0,05:58,Home,87
394,78 - 87,4,356.0,05:56,Away,78
394,78 - 87,4,356.0,05:56,Home,87
395,78 - 89,4,338.0,05:38,Away,78
395,78 - 89,4,338.0,05:38,Home,89
396,78 - 89,4,328.0,05:28,Away,78
396,78 - 89,4,328.0,05:28,Home,89
397,79 - 89,4,328.0,05:28,Away,79
397,79 - 89,4,328.0,05:28,Home,89
398,79 - 89,4,328.0,05:28,Home,89
398,79 - 89,4,328.0,05:28,Away,79
399,79 - 89,4,326.0,05:26,Away,79
399,79 - 89,4,326.0,05:26,Home,89
400,79 - 89,4,310.0,05:10,Home,89
400,79 - 89,4,310.0,05:10,Away,79
401,79 - 89,4,308.0,05:08,Home,89
401,79 - 89,4,308.0,05:08,Away,79
402,79 - 89,4,300.0,05:00,Home,89
402,79 - 89,4,300.0,05:00,Away,79
403,79 - 89,4,300.0,05:00,Away,79
403,79 - 89,4,300.0,05:00,Home,89
404,79 - 89,4,300.0,05:00,Away,79
404,79 - 89,4,300.0,05:00,Home,89
405,79 - 89,4,300.0,05:00,Away,79
405,79 - 89,4,300.0,05:00,Home,89
406,79 - 89,4,300.0,05:00,Home,89
406,79 - 89,4,300.0,05:00,Away,79
407,79 - 89,4,298.0,04:58,Home,89
407,79 - 89,4,298.0,04:58,Away,79
408,79 - 91,4,286.0,04:46,Away,79
408,79 - 91,4,286.0,04:46,Home,91
409,79 - 91,4,280.0,04:40,Home,91
409,79 - 91,4,280.0,04:40,Away,79
410,79 - 91,4,267.0,04:27,Away,79
410,79 - 91,4,267.0,04:27,Home,91
411,79 - 91,4,265.0,04:25,Away,79
411,79 - 91,4,265.0,04:25,Home,91
412,79 - 91,4,248.0,04:08,Away,79
412,79 - 91,4,248.0,04:08,Home,91
413,79 - 91,4,245.0,04:05,Away,79
413,79 - 91,4,245.0,04:05,Home,91
414,79 - 91,4,237.0,03:57,Home,91
414,79 - 91,4,237.0,03:57,Away,79
415,79 - 91,4,234.0,03:54,Home,91
415,79 - 91,4,234.0,03:54,Away,79
416,79 - 91,4,230.0,03:50,Away,79
416,79 - 91,4,230.0,03:50,Home,91
417,79 - 93,4,222.0,03:42,Home,93
417,79 - 93,4,222.0,03:42,Away,79
418,82 - 93,4,207.0,03:27,Away,82
418,82 - 93,4,207.0,03:27,Home,93
419,82 - 95,4,192.0,03:12,Away,82
419,82 - 95,4,192.0,03:12,Home,95
420,82 - 95,4,181.0,03:01,Away,82
420,82 - 95,4,181.0,03:01,Home,95
421,82 - 95,4,181.0,03:01,Home,95
421,82 - 95,4,181.0,03:01,Away,82
422,82 - 95,4,181.0,03:01,Home,95
422,82 - 95,4,181.0,03:01,Away,82
423,82 - 95,4,181.0,03:01,Home,95
423,82 - 95,4,181.0,03:01,Away,82
424,82 - 95,4,181.0,03:01,Away,82
424,82 - 95,4,181.0,03:01,Home,95
425,82 - 95,4,181.0,03:01,Away,82
425,82 - 95,4,181.0,03:01,Home,95
426,83 - 95,4,181.0,03:01,Home,95
426,83 - 95,4,181.0,03:01,Away,83
427,84 - 95,4,181.0,03:01,Away,84
427,84 - 95,4,181.0,03:01,Home,95
428,84 - 97,4,163.0,02:43,Away,84
428,84 - 97,4,163.0,02:43,Home,97
429,84 - 97,4,147.0,02:27,Away,84
429,84 - 97,4,147.0,02:27,Home,97
430,84 - 97,4,145.0,02:25,Home,97
430,84 - 97,4,145.0,02:25,Away,84
431,84 - 99,4,130.0,02:10,Away,84
431,84 - 99,4,130.0,02:10,Home,99
432,84 - 99,4,118.0,01:58,Home,99
432,84 - 99,4,118.0,01:58,Away,84
433,85 - 99,4,118.0,01:58,Home,99
433,85 - 99,4,118.0,01:58,Away,85
434,86 - 99,4,118.0,01:58,Home,99
434,86 - 99,4,118.0,01:58,Away,86
435,86 - 102,4,105.0,01:45,Away,86
435,86 - 102,4,105.0,01:45,Home,102
436,88 - 102,4,96.0,01:36,Away,88
436,88 - 102,4,96.0,01:36,Home,102
437,88 - 102,4,81.0,01:21,Away,88
437,88 - 102,4,81.0,01:21,Home,102
438,88 - 102,4,79.0,01:19,Home,102
438,88 - 102,4,79.0,01:19,Away,88
439,88 - 104,4,79.0,01:19,Away,88
439,88 - 104,4,79.0,01:19,Home,104
440,88 - 104,4,79.0,01:19,Home,104
440,88 - 104,4,79.0,01:19,Away,88
441,88 - 104,4,79.0,01:19,Away,88
441,88 - 104,4,79.0,01:19,Home,104
442,88 - 104,4,79.0,01:19,Home,104
442,88 - 104,4,79.0,01:19,Away,88
443,88 - 104,4,79.0,01:19,Away,88
443,88 - 104,4,79.0,01:19,Home,104
444,88 - 104,4,79.0,01:19,Home,104
444,88 - 104,4,79.0,01:19,Away,88
445,88 - 104,4,79.0,01:19,Home,104
445,88 - 104,4,79.0,01:19,Away,88
446,88 - 104,4,79.0,01:19,Home,104
446,88 - 104,4,79.0,01:19,Away,88
447,88 - 104,4,79.0,01:19,Away,88
447,88 - 104,4,79.0,01:19,Home,104
448,88 - 104,4,79.0,01:19,Home,104
448,88 - 104,4,79.0,01:19,Away,88
449,88 - 104,4,79.0,01:19,Home,104
449,88 - 104,4,79.0,01:19,Away,88
450,88 - 104,4,79.0,01:19,Home,104
450,88 - 104,4,79.0,01:19,Away,88
451,88 - 104,4,70.0,01:10,Away,88
451,88 - 104,4,70.0,01:10,Home,104
452,88 - 104,4,70.0,01:10,Home,104
452,88 - 104,4,70.0,01:10,Away,88
453,88 - 104,4,70.0,01:10,Home,104
453,88 - 104,4,70.0,01:10,Away,88
454,89 - 104,4,70.0,01:10,Home,104
454,89 - 104,4,70.0,01:10,Away,89
455,89 - 104,4,56.80000000000018,56.8,Home,104
455,89 - 104,4,56.80000000000018,56.8,Away,89
456,89 - 104,4,54.40000000000009,54.4,Home,104
456,89 - 104,4,54.40000000000009,54.4,Away,89
457,89 - 104,4,41.90000000000009,41.9,Home,104
457,89 - 104,4,41.90000000000009,41.9,Away,89
458,89 - 104,4,38.0,38.0,Home,104
458,89 - 104,4,38.0,38.0,Away,89
459,89 - 104,4,37.19999999999982,37.2,Away,89
459,89 - 104,4,37.19999999999982,37.2,Home,104
460,90 - 104,4,37.19999999999982,37.2,Home,104
460,90 - 104,4,37.19999999999982,37.2,Away,90
461,91 - 104,4,37.19999999999982,37.2,Home,104
461,91 - 104,4,37.19999999999982,37.2,Away,91
462,91 - 104,4,22.0,22.0,Home,104
462,91 - 104,4,22.0,22.0,Away,91
463,91 - 104,4,19.300000000000182,19.3,Home,104
463,91 - 104,4,19.300000000000182,19.3,Away,91
464,94 - 104,4,14.5,14.5,Away,94
464,94 - 104,4,14.5,14.5,Home,104
465,94 - 104,4,0.0,0:00,Home,104
465,94 - 104,4,0.0,0:00,Away,94
466,94 - 104,4,0.0,0:00,Home,104
466,94 - 104,4,0.0,0:00,Away,94
467,94 - 104,4,0.0,0:00,Home,104
467,94 - 104,4,0.0,0:00,Away,94
468,94 - 104,4,0.0,0:00,Home,104
468,94 - 104,4,0.0,0:00,Away,94
469,94 - 104,4,0.0,0:00,Home,104
469,94 - 104,4,0.0,0:00,Away,94
470,94 - 104,4,0.0,0:00,Home,104
470,94 - 104,4,0.0,0:00,Away,94
471,94 - 104,4,0.0,0:00,Home,104
471,94 - 104,4,0.0,0:00,Away,94
472,94 - 104,4,0.0,0:00,Home,104
472,94 - 104,4,0.0,0:00,Away,94
473,94 - 104,4,0.0,0:00,Home,104
473,94 - 104,4,0.0,0:00,Away,94
474,94 - 104,4,0.0,0:00,Home,104
474,94 - 104,4,0.0,0:00,Away,94
