,SCORE,Quarter,Time,Clock,Team,Score
290,76 - 82,3,1026.0,05:06,Away,76
290,76 - 82,3,1026.0,05:06,Home,82
291,76 - 82,3,1026.0,05:06,Away,76
291,76 - 82,3,1026.0,05:06,Home,82
292,76 - 82,3,1026.0,05:06,Away,76
292,76 - 82,3,1026.0,05:06,Home,82
293,76 - 82,3,1026.0,05:06,Away,76
293,76 - 82,3,1026.0,05:06,Home,82
294,77 - 82,3,1026.0,05:06,Away,77
294,77 - 82,3,1026.0,05:06,Home,82
295,80 - 82,3,1013.0,04:53,Home,82
295,80 - 82,3,1013.0,04:53,Away,80
296,80 - 82,3,987.0,04:27,Away,80
296,80 - 82,3,987.0,04:27,Home,82
297,80 - 82,3,986.0,04:26,Home,82
297,80 - 82,3,986.0,04:26,Away,80
298,80 - 82,3,986.0,04:26,Away,80
298,80 - 82,3,986.0,04:26,Home,82
299,80 - 82,3,984.0,04:24,Away,80
299,80 - 82,3,984.0,04:24,Home,82
300,80 - 82,3,984.0,04:24,Away,80
300,80 - 82,3,984.0,04:24,Home,82
301,80 - 82,3,975.0,04:15,Away,80
301,80 - 82,3,975.0,04:15,Home,82
302,80 - 82,3,972.0,04:12,Home,82
302,80 - 82,3,972.0,04:12,Away,80
303,80 - 82,3,959.0,03:59,Away,80
303,80 - 82,3,959.0,03:59,Home,82
304,80 - 82,3,957.0,03:57,Home,82
304,80 - 82,3,957.0,03:57,Away,80
305,80 - 82,3,956.0,03:56,Away,80
305,80 - 82,3,956.0,03:56,Home,82
306,80 - 82,3,954.0,03:54,Away,80
306,80 - 82,3,954.0,03:54,Home,82
307,80 - 82,3,954.0,03:54,Home,82
307,80 - 82,3,954.0,03:54,Away,80
308,80 - 82,3,954.0,03:54,Home,82
308,80 - 82,3,954.0,03:54,Away,80
309,83 - 82,3,945.0,03:45,Home,82
309,83 - 82,3,945.0,03:45,Away,83
310,83 - 82,3,919.0,03:19,Home,82
310,83 - 82,3,919.0,03:19,Away,83
311,83 - 82,3,919.0,03:19,Away,83
311,83 - 82,3,919.0,03:19,Home,82
312,83 - 82,3,919.0,03:19,Away,83
312,83 - 82,3,919.0,03:19,Home,82
313,83 - 85,3,912.0,03:12,Home,85
313,83 - 85,3,912.0,03:12,Away,83
314,83 - 85,3,899.0,02:59,Home,85
314,83 - 85,3,899.0,02:59,Away,83
315,83 - 85,3,897.0,02:57,Home,85
315,83 - 85,3,897.0,02:57,Away,83
316,83 - 85,3,893.0,02:53,Away,83
316,83 - 85,3,893.0,02:53,Home,85
317,83 - 85,3,893.0,02:53,Home,85
317,83 - 85,3,893.0,02:53,Away,83
318,83 - 85,3,893.0,02:53,Home,85
318,83 - 85,3,893.0,02:53,Away,83
319,83 - 85,3,893.0,02:53,Away,83
319,83 - 85,3,893.0,02:53,Home,85
320,83 - 86,3,893.0,02:53,Home,86
320,83 - 86,3,893.0,02:53,Away,83
321,83 - 87,3,893.0,02:53,Away,83
321,83 - 87,3,893.0,02:53,Home,87
322,85 - 87,3,879.0,02:39,Away,85
322,85 - 87,3,879.0,02:39,Home,87
323,85 - 89,3,851.0,02:11,Away,85
323,85 - 89,3,851.0,02:11,Home,89
324,85 - 89,3,836.0,01:56,Away,85
324,85 - 89,3,836.0,01:56,Home,89
325,85 - 89,3,834.0,01:54,Home,89
325,85 - 89,3,834.0,01:54,Away,85
326,85 - 89,3,821.0,01:41,Away,85
326,85 - 89,3,821.0,01:41,Home,89
327,85 - 89,3,821.0,01:41,Home,89
327,85 - 89,3,821.0,01:41,Away,85
328,85 - 89,3,819.0,01:39,Home,89
328,85 - 89,3,819.0,01:39,Away,85
329,85 - 89,3,819.0,01:39,Home,89
329,85 - 89,3,819.0,01:39,Away,85
330,85 - 89,3,819.0,01:39,Away,85
330,85 - 89,3,819.0,01:39,Home,89
331,86 - 89,3,819.0,01:39,Home,89
331,86 - 89,3,819.0,01:39,Away,86
332,86 - 89,3,801.0,01:21,Home,89
332,86 - 89,3,801.0,01:21,Away,86
333,86 - 89,3,799.0,01:19,Away,86
333,86 - 89,3,799.0,01:19,Home,89
334,86 - 89,3,798.0,01:18,Home,89
334,86 - 89,3,798.0,01:18,Away,86
335,86 - 90,3,798.0,01:18,Home,90
335,86 - 90,3,798.0,01:18,Away,86
336,86 - 90,3,798.0,01:18,Home,90
336,86 - 90,3,798.0,01:18,Away,86
337,86 - 90,3,798.0,01:18,Away,86
337,86 - 90,3,798.0,01:18,Home,90
338,86 - 90,3,781.0,01:01,Away,86
338,86 - 90,3,781.0,01:01,Home,90
339,86 - 90,3,779.5,59.5,Away,86
339,86 - 90,3,779.5,59.5,Home,90
340,86 - 90,3,779.5,59.5,Home,90
340,86 - 90,3,779.5,59.5,Away,86
341,86 - 90,3,777.5,57.5,Away,86
341,86 - 90,3,777.5,57.5,Home,90
342,86 - 93,3,769.0999999999999,49.1,Away,86
342,86 - 93,3,769.0999999999999,49.1,Home,93
343,89 - 93,3,759.3000000000002,39.3,Home,93
343,89 - 93,3,759.3000000000002,39.3,Away,89
344,89 - 93,3,753.4000000000001,33.4,Away,89
344,89 - 93,3,753.4000000000001,33.4,Home,93
345,89 - 93,3,750.3000000000002,30.3,Away,89
345,89 - 93,3,750.3000000000002,30.3,Home,93
346,89 - 93,3,748.4000000000001,28.4,Away,89
346,89 - 93,3,748.4000000000001,28.4,Home,93
347,89 - 93,3,725.4000000000001,5.4,Away,89
347,89 - 93,3,725.4000000000001,5.4,Home,93
348,89 - 93,3,724.0,4.0,Home,93
348,89 - 93,3,724.0,4.0,Away,89
349,89 - 93,3,720.5,0.5,Home,93
349,89 - 93,3,720.5,0.5,Away,89
350,89 - 93,3,720.0999999999999,0.1,Home,93
350,89 - 93,3,720.0999999999999,0.1,Away,89
351,89 - 93,4,1424.0,11:44,Away,89
351,89 - 93,4,1424.0,11:44,Home,93
352,89 - 93,4,690.0,11:30,Away,89
352,89 - 93,4,690.0,11:30,Home,93
353,89 - 94,4,690.0,11:30,Away,89
353,89 - 94,4,690.0,11:30,Home,94
354,89 - 95,4,690.0,11:30,Away,89
354,89 - 95,4,690.0,11:30,Home,95
355,89 - 95,4,679.0,11:19,Home,95
355,89 - 95,4,679.0,11:19,Away,89
356,89 - 95,4,676.0,11:16,Home,95
356,89 - 95,4,676.0,11:16,Away,89
357,89 - 98,4,654.0,10:54,Home,98
357,89 - 98,4,654.0,10:54,Away,89
358,89 - 98,4,641.0,10:41,Away,89
358,89 - 98,4,641.0,10:41,Home,98
359,89 - 98,4,641.0,10:41,Away,89
359,89 - 98,4,641.0,10:41,Home,98
360,89 - 98,4,637.0,10:37,Away,89
360,89 - 98,4,637.0,10:37,Home,98
361,89 - 98,4,635.0,10:35,Home,98
361,89 - 98,4,635.0,10:35,Away,89
362,91 - 98,4,623.0,10:23,Home,98
362,91 - 98,4,623.0,10:23,Away,91
363,91 - 98,4,596.0,09:56,Home,98
363,91 - 98,4,596.0,09:56,Away,91
364,91 - 98,4,594.0,09:54,Home,98
364,91 - 98,4,594.0,09:54,Away,91
365,91 - 98,4,591.0,09:51,Home,98
365,91 - 98,4,591.0,09:51,Away,91
366,91 - 100,4,585.0,09:45,Away,91
366,91 - 100,4,585.0,09:45,Home,100
367,91 - 100,4,569.0,09:29,Away,91
367,91 - 100,4,569.0,09:29,Home,100
368,91 - 100,4,569.0,09:29,Home,100
368,91 - 100,4,569.0,09:29,Away,91
369,91 - 100,4,564.0,09:24,Away,91
369,91 - 100,4,564.0,09:24,Home,100
370,91 - 100,4,562.0,09:22,Home,100
370,91 - 100,4,562.0,09:22,Away,91
371,91 - 100,4,559.0,09:19,Home,100
371,91 - 100,4,559.0,09:19,Away,91
372,91 - 100,4,559.0,09:19,Home,100
372,91 - 100,4,559.0,09:19,Away,91
373,91 - 100,4,553.0,09:13,Away,91
373,91 - 100,4,553.0,09:13,Home,100
374,91 - 100,4,551.0,09:11,Home,100
374,91 - 100,4,551.0,09:11,Away,91
375,91 - 102,4,548.0,09:08,Away,91
375,91 - 102,4,548.0,09:08,Home,102
376,91 - 102,4,547.0,09:07,Away,91
376,91 - 102,4,547.0,09:07,Home,102
377,91 - 102,4,547.0,09:07,Home,102
377,91 - 102,4,547.0,09:07,Away,91
378,91 - 102,4,547.0,09:07,Home,102
378,91 - 102,4,547.0,09:07,Away,91
379,91 - 102,4,547.0,09:07,Away,91
379,91 - 102,4,547.0,09:07,Home,102
380,91 - 102,4,533.0,08:53,Home,102
380,91 - 102,4,533.0,08:53,Away,91
381,91 - 102,4,533.0,08:53,Away,91
381,91 - 102,4,533.0,08:53,Home,102
382,91 - 102,4,532.0,08:52,Away,91
382,91 - 102,4,532.0,08:52,Home,102
383,94 - 102,4,526.0,08:46,Away,94
383,94 - 102,4,526.0,08:46,Home,102
384,94 - 104,4,501.0,08:21,Away,94
384,94 - 104,4,501.0,08:21,Home,104
385,94 - 104,4,486.0,08:06,Away,94
385,94 - 104,4,486.0,08:06,Home,104
386,96 - 104,4,476.0,07:56,Away,96
386,96 - 104,4,476.0,07:56,Home,104
387,96 - 104,4,455.0,07:35,Home,104
387,96 - 104,4,455.0,07:35,Away,96
388,96 - 104,4,453.0,07:33,Home,104
388,96 - 104,4,453.0,07:33,Away,96
389,96 - 104,4,451.0,07:31,Away,96
389,96 - 104,4,451.0,07:31,Home,104
390,96 - 104,4,442.0,07:22,Home,104
390,96 - 104,4,442.0,07:22,Away,96
391,96 - 104,4,442.0,07:22,Away,96
391,96 - 104,4,442.0,07:22,Home,104
392,96 - 104,4,442.0,07:22,Away,96
392,96 - 104,4,442.0,07:22,Home,104
393,96 - 104,4,442.0,07:22,Away,96
393,96 - 104,4,442.0,07:22,Home,104
394,96 - 105,4,442.0,07:22,Away,96
394,96 - 105,4,442.0,07:22,Home,105
395,96 - 105,4,433.0,07:13,Away,96
395,96 - 105,4,433.0,07:13,Home,105
396,96 - 105,4,430.0,07:10,Home,105
396,96 - 105,4,430.0,07:10,Away,96
397,96 - 105,4,408.0,06:48,Away,96
397,96 - 105,4,408.0,06:48,Home,105
398,96 - 105,4,405.0,06:45,Home,105
398,96 - 105,4,405.0,06:45,Away,96
399,96 - 105,4,400.0,06:40,Home,105
399,96 - 105,4,400.0,06:40,Away,96
400,96 - 105,4,398.0,06:38,Home,105
400,96 - 105,4,398.0,06:38,Away,96
401,96 - 105,4,381.0,06:21,Away,96
401,96 - 105,4,381.0,06:21,Home,105
402,96 - 105,4,381.0,06:21,Away,96
402,96 - 105,4,381.0,06:21,Home,105
403,96 - 105,4,375.0,06:15,Away,96
403,96 - 105,4,375.0,06:15,Home,105
404,96 - 105,4,374.0,06:14,Home,105
404,96 - 105,4,374.0,06:14,Away,96
405,96 - 107,4,353.0,05:53,Home,107
405,96 - 107,4,353.0,05:53,Away,96
406,96 - 107,4,351.0,05:51,Away,96
406,96 - 107,4,351.0,05:51,Home,107
407,96 - 107,4,328.0,05:28,Home,107
407,96 - 107,4,328.0,05:28,Away,96
408,96 - 107,4,326.0,05:26,Away,96
408,96 - 107,4,326.0,05:26,Home,107
409,96 - 110,4,307.0,05:07,Away,96
409,96 - 110,4,307.0,05:07,Home,110
410,96 - 110,4,292.0,04:52,Away,96
410,96 - 110,4,292.0,04:52,Home,110
411,96 - 110,4,292.0,04:52,Away,96
411,96 - 110,4,292.0,04:52,Home,110
412,96 - 110,4,284.0,04:44,Home,110
412,96 - 110,4,284.0,04:44,Away,96
413,96 - 110,4,284.0,04:44,Home,110
413,96 - 110,4,284.0,04:44,Away,96
414,96 - 110,4,283.0,04:43,Away,96
414,96 - 110,4,283.0,04:43,Home,110
415,98 - 110,4,281.0,04:41,Home,110
415,98 - 110,4,281.0,04:41,Away,98
416,98 - 110,4,256.0,04:16,Away,98
416,98 - 110,4,256.0,04:16,Home,110
417,98 - 110,4,248.0,04:08,Away,98
417,98 - 110,4,248.0,04:08,Home,110
418,98 - 110,4,247.0,04:07,Away,98
418,98 - 110,4,247.0,04:07,Home,110
419,98 - 110,4,247.0,04:07,Home,110
419,98 - 110,4,247.0,04:07,Away,98
420,98 - 112,4,232.0,03:52,Home,112
420,98 - 112,4,232.0,03:52,Away,98
421,98 - 112,4,216.0,03:36,Home,112
421,98 - 112,4,216.0,03:36,Away,98
422,98 - 112,4,214.0,03:34,Away,98
422,98 - 112,4,214.0,03:34,Home,112
423,98 - 112,4,205.0,03:25,Away,98
423,98 - 112,4,205.0,03:25,Home,112
424,98 - 112,4,205.0,03:25,Home,112
424,98 - 112,4,205.0,03:25,Away,98
425,100 - 112,4,199.0,03:19,Away,100
425,100 - 112,4,199.0,03:19,Home,112
426,100 - 112,4,175.0,02:55,Away,100
426,100 - 112,4,175.0,02:55,Home,112
427,100 - 112,4,173.0,02:53,Away,100
427,100 - 112,4,173.0,02:53,Home,112
428,100 - 112,4,165.0,02:45,Home,112
428,100 - 112,4,165.0,02:45,Away,100
429,100 - 112,4,163.0,02:43,Away,100
429,100 - 112,4,163.0,02:43,Home,112
430,100 - 114,4,139.0,02:19,Home,114
430,100 - 114,4,139.0,02:19,Away,100
431,100 - 114,4,139.0,02:19,Home,114
431,100 - 114,4,139.0,02:19,Away,100
432,100 - 114,4,139.0,02:19,Home,114
432,100 - 114,4,139.0,02:19,Away,100
433,100 - 114,4,139.0,02:19,Away,100
433,100 - 114,4,139.0,02:19,Home,114
434,100 - 114,4,139.0,02:19,Away,100
434,100 - 114,4,139.0,02:19,Home,114
435,100 - 114,4,139.0,02:19,Away,100
435,100 - 114,4,139.0,02:19,Home,114
436,100 - 114,4,139.0,02:19,Home,114
436,100 - 114,4,139.0,02:19,Away,100
437,100 - 114,4,139.0,02:19,Away,100
437,100 - 114,4,139.0,02:19,Home,114
438,100 - 114,4,124.0,02:04,Home,114
438,100 - 114,4,124.0,02:04,Away,100
439,100 - 114,4,124.0,02:04,Away,100
439,100 - 114,4,124.0,02:04,Home,114
440,100 - 114,4,122.0,02:02,Home,114
440,100 - 114,4,122.0,02:02,Away,100
441,100 - 115,4,122.0,02:02,Away,100
441,100 - 115,4,122.0,02:02,Home,115
442,100 - 115,4,122.0,02:02,Home,115
442,100 - 115,4,122.0,02:02,Away,100
443,100 - 115,4,122.0,02:02,Home,115
443,100 - 115,4,122.0,02:02,Away,100
444,100 - 116,4,122.0,02:02,Home,116
444,100 - 116,4,122.0,02:02,Away,100
445,100 - 116,4,120.0,02:00,Away,100
445,100 - 116,4,120.0,02:00,Home,116
446,100 - 116,4,120.0,02:00,Home,116
446,100 - 116,4,120.0,02:00,Away,100
447,100 - 116,4,120.0,02:00,Home,116
447,100 - 116,4,120.0,02:00,Away,100
448,100 - 116,4,120.0,02:00,Home,116
448,100 - 116,4,120.0,02:00,Away,100
449,100 - 116,4,109.0,01:49,Away,100
449,100 - 116,4,109.0,01:49,Home,116
450,100 - 116,4,107.0,01:47,Home,116
450,100 - 116,4,107.0,01:47,Away,100
451,100 - 116,4,89.0,01:29,Home,116
451,100 - 116,4,89.0,01:29,Away,100
452,100 - 116,4,87.0,01:27,Home,116
452,100 - 116,4,87.0,01:27,Away,100
453,100 - 116,4,82.0,01:22,Home,116
453,100 - 116,4,82.0,01:22,Away,100
454,100 - 116,4,81.0,01:21,Home,116
454,100 - 116,4,81.0,01:21,Away,100
455,100 - 116,4,62.0,01:02,Home,116
455,100 - 116,4,62.0,01:02,Away,100
456,100 - 116,4,60.0,01:00,Home,116
456,100 - 116,4,60.0,01:00,Away,100
457,100 - 116,4,51.5,51.5,Away,100
457,100 - 116,4,51.5,51.5,Home,116
458,100 - 116,4,28.09999999999991,28.1,Home,116
458,100 - 116,4,28.09999999999991,28.1,Away,100
459,100 - 116,4,26.40000000000009,26.4,Home,116
459,100 - 116,4,26.40000000000009,26.4,Away,100
460,100 - 116,4,26.40000000000009,26.4,Home,116
460,100 - 116,4,26.40000000000009,26.4,Away,100
461,100 - 116,4,23.800000000000182,23.8,Home,116
461,100 - 116,4,23.800000000000182,23.8,Away,100
462,100 - 116,4,23.699999999999818,23.7,Away,100
462,100 - 116,4,23.699999999999818,23.7,Home,116
463,100 - 116,4,0.0,0:00,Home,116
463,100 - 116,4,0.0,0:00,Away,100
464,100 - 116,4,0.0,0:00,Home,116
464,100 - 116,4,0.0,0:00,Away,100
465,100 - 116,4,0.0,0:00,Home,116
465,100 - 116,4,0.0,0:00,Away,100
466,100 - 116,4,0.0,0:00,Home,116
466,100 - 116,4,0.0,0:00,Away,100
467,100 - 116,4,0.0,0:00,Home,116
467,100 - 116,4,0.0,0:00,Away,100
468,100 - 116,4,0.0,0:00,Home,116
468,100 - 116,4,0.0,0:00,Away,100
469,100 - 116,4,0.0,0:00,Home,116
469,100 - 116,4,0.0,0:00,Away,100
470,100 - 116,4,0.0,0:00,Home,116
470,100 - 116,4,0.0,0:00,Away,100
471,100 - 116,4,0.0,0:00,Home,116
471,100 - 116,4,0.0,0:00,Away,100
472,100 - 116,4,0.0,0:00,Home,116
472,100 - 116,4,0.0,0:00,Away,100
