,SCORE,Quarter,Time,Clock,Team,Score
290,64 - 75,3,989.0,04:29,Away,64
290,64 - 75,3,989.0,04:29,Home,75
291,64 - 75,3,988.0,04:28,Away,64
291,64 - 75,3,988.0,04:28,Home,75
292,64 - 75,3,982.0,04:22,Home,75
292,64 - 75,3,982.0,04:22,Away,64
293,64 - 75,3,982.0,04:22,Home,75
293,64 - 75,3,982.0,04:22,Away,64
294,64 - 75,3,979.0,04:19,Home,75
294,64 - 75,3,979.0,04:19,Away,64
295,66 - 75,3,977.0,04:17,Home,75
295,66 - 75,3,977.0,04:17,Away,66
296,66 - 75,3,962.0,04:02,Home,75
296,66 - 75,3,962.0,04:02,Away,66
297,66 - 76,3,962.0,04:02,Away,66
297,66 - 76,3,962.0,04:02,Home,76
298,66 - 76,3,962.0,04:02,Away,66
298,66 - 76,3,962.0,04:02,Home,76
299,66 - 76,3,962.0,04:02,Home,76
299,66 - 76,3,962.0,04:02,Away,66
300,66 - 77,3,962.0,04:02,Home,77
300,66 - 77,3,962.0,04:02,Away,66
301,66 - 77,3,952.0,03:52,Away,66
301,66 - 77,3,952.0,03:52,Home,77
302,66 - 77,3,949.0,03:49,Home,77
302,66 - 77,3,949.0,03:49,Away,66
303,66 - 80,3,943.0,03:43,Home,80
303,66 - 80,3,943.0,03:43,Away,66
304,69 - 80,3,919.0,03:19,Home,80
304,69 - 80,3,919.0,03:19,Away,69
305,69 - 83,3,909.0,03:09,Home,83
305,69 - 83,3,909.0,03:09,Away,69
306,72 - 83,3,897.0,02:57,Home,83
306,72 - 83,3,897.0,02:57,Away,72
307,72 - 83,3,877.0,02:37,Home,83
307,72 - 83,3,877.0,02:37,Away,72
308,72 - 84,3,877.0,02:37,Away,72
308,72 - 84,3,877.0,02:37,Home,84
309,72 - 84,3,877.0,02:37,Home,84
309,72 - 84,3,877.0,02:37,Away,72
310,72 - 84,3,877.0,02:37,Home,84
310,72 - 84,3,877.0,02:37,Away,72
311,72 - 85,3,877.0,02:37,Home,85
311,72 - 85,3,877.0,02:37,Away,72
312,72 - 85,3,866.0,02:26,Home,85
312,72 - 85,3,866.0,02:26,Away,72
313,72 - 85,3,864.0,02:24,Home,85
313,72 - 85,3,864.0,02:24,Away,72
314,72 - 85,3,863.0,02:23,Home,85
314,72 - 85,3,863.0,02:23,Away,72
315,72 - 85,3,863.0,02:23,Home,85
315,72 - 85,3,863.0,02:23,Away,72
316,72 - 85,3,852.0,02:12,Away,72
316,72 - 85,3,852.0,02:12,Home,85
317,72 - 85,3,850.0,02:10,Away,72
317,72 - 85,3,850.0,02:10,Home,85
318,72 - 85,3,850.0,02:10,Away,72
318,72 - 85,3,850.0,02:10,Home,85
319,72 - 86,3,850.0,02:10,Home,86
319,72 - 86,3,850.0,02:10,Away,72
320,72 - 87,3,850.0,02:10,Away,72
320,72 - 87,3,850.0,02:10,Home,87
321,72 - 87,3,835.0,01:55,Home,87
321,72 - 87,3,835.0,01:55,Away,72
322,72 - 87,3,835.0,01:55,Home,87
322,72 - 87,3,835.0,01:55,Away,72
323,72 - 87,3,829.0,01:49,Home,87
323,72 - 87,3,829.0,01:49,Away,72
324,72 - 87,3,827.0,01:47,Away,72
324,72 - 87,3,827.0,01:47,Home,87
325,72 - 87,3,820.0,01:40,Away,72
325,72 - 87,3,820.0,01:40,Home,87
326,72 - 87,3,818.0,01:38,Away,72
326,72 - 87,3,818.0,01:38,Home,87
327,72 - 87,3,815.0,01:35,Home,87
327,72 - 87,3,815.0,01:35,Away,72
328,72 - 87,3,815.0,01:35,Away,72
328,72 - 87,3,815.0,01:35,Home,87
329,74 - 87,3,811.0,01:31,Away,74
329,74 - 87,3,811.0,01:31,Home,87
330,74 - 87,3,787.0,01:07,Home,87
330,74 - 87,3,787.0,01:07,Away,74
331,74 - 87,3,784.0,01:04,Away,74
331,74 - 87,3,784.0,01:04,Home,87
332,74 - 87,3,772.4000000000001,52.4,Away,74
332,74 - 87,3,772.4000000000001,52.4,Home,87
333,75 - 87,3,772.4000000000001,52.4,Away,75
333,75 - 87,3,772.4000000000001,52.4,Home,87
334,75 - 87,3,772.4000000000001,52.4,Away,75
334,75 - 87,3,772.4000000000001,52.4,Home,87
335,75 - 87,3,772.4000000000001,52.4,Home,87
335,75 - 87,3,772.4000000000001,52.4,Away,75
336,76 - 87,3,772.4000000000001,52.4,Home,87
336,76 - 87,3,772.4000000000001,52.4,Away,76
337,76 - 87,3,756.5,36.5,Home,87
337,76 - 87,3,756.5,36.5,Away,76
338,76 - 88,3,756.5,36.5,Away,76
338,76 - 88,3,756.5,36.5,Home,88
339,76 - 88,3,756.5,36.5,Away,76
339,76 - 88,3,756.5,36.5,Home,88
340,76 - 89,3,756.5,36.5,Away,76
340,76 - 89,3,756.5,36.5,Home,89
341,76 - 89,3,746.3000000000002,26.3,Away,76
341,76 - 89,3,746.3000000000002,26.3,Home,89
342,76 - 89,3,745.5999999999999,25.6,Home,89
342,76 - 89,3,745.5999999999999,25.6,Away,76
343,78 - 89,3,745.5999999999999,25.6,Home,89
343,78 - 89,3,745.5999999999999,25.6,Away,78
344,78 - 92,3,726.3000000000002,6.3,Home,92
344,78 - 92,3,726.3000000000002,6.3,Away,78
345,78 - 92,3,721.5999999999999,1.6,Away,78
345,78 - 92,3,721.5999999999999,1.6,Home,92
346,79 - 92,3,721.5999999999999,1.6,Away,79
346,79 - 92,3,721.5999999999999,1.6,Home,92
347,79 - 92,3,721.5999999999999,1.6,Away,79
347,79 - 92,3,721.5999999999999,1.6,Home,92
348,80 - 92,3,721.5999999999999,1.6,Home,92
348,80 - 92,3,721.5999999999999,1.6,Away,80
349,80 - 92,3,720.4000000000001,0.4,Home,92
349,80 - 92,3,720.4000000000001,0.4,Away,80
350,80 - 92,3,720.0999999999999,0.1,Home,92
350,80 - 92,3,720.0999999999999,0.1,Away,80
351,80 - 92,4,1416.0,11:36,Home,92
351,80 - 92,4,1416.0,11:36,Away,80
352,80 - 92,4,694.0,11:34,Home,92
352,80 - 92,4,694.0,11:34,Away,80
353,80 - 92,4,682.0,11:22,Away,80
353,80 - 92,4,682.0,11:22,Home,92
354,80 - 92,4,679.0,11:19,Away,80
354,80 - 92,4,679.0,11:19,Home,92
355,82 - 92,4,669.0,11:09,Home,92
355,82 - 92,4,669.0,11:09,Away,82
356,82 - 92,4,647.0,10:47,Away,82
356,82 - 92,4,647.0,10:47,Home,92
357,82 - 92,4,644.0,10:44,Home,92
357,82 - 92,4,644.0,10:44,Away,82
358,82 - 92,4,638.0,10:38,Home,92
358,82 - 92,4,638.0,10:38,Away,82
359,82 - 92,4,635.0,10:35,Home,92
359,82 - 92,4,635.0,10:35,Away,82
360,82 - 92,4,619.0,10:19,Away,82
360,82 - 92,4,619.0,10:19,Home,92
361,82 - 92,4,617.0,10:17,Home,92
361,82 - 92,4,617.0,10:17,Away,82
362,85 - 92,4,601.0,10:01,Away,85
362,85 - 92,4,601.0,10:01,Home,92
363,85 - 92,4,583.0,09:43,Away,85
363,85 - 92,4,583.0,09:43,Home,92
364,87 - 92,4,575.0,09:35,Home,92
364,87 - 92,4,575.0,09:35,Away,87
365,87 - 92,4,575.0,09:35,Home,92
365,87 - 92,4,575.0,09:35,Away,87
366,87 - 92,4,575.0,09:35,Away,87
366,87 - 92,4,575.0,09:35,Home,92
367,87 - 92,4,566.0,09:26,Home,92
367,87 - 92,4,566.0,09:26,Away,87
368,87 - 92,4,566.0,09:26,Away,87
368,87 - 92,4,566.0,09:26,Home,92
369,89 - 92,4,562.0,09:22,Away,89
369,89 - 92,4,562.0,09:22,Home,92
370,89 - 92,4,543.0,09:03,Away,89
370,89 - 92,4,543.0,09:03,Home,92
371,89 - 92,4,543.0,09:03,Away,89
371,89 - 92,4,543.0,09:03,Home,92
372,89 - 92,4,541.0,09:01,Away,89
372,89 - 92,4,541.0,09:01,Home,92
373,89 - 92,4,536.0,08:56,Away,89
373,89 - 92,4,536.0,08:56,Home,92
374,89 - 92,4,536.0,08:56,Home,92
374,89 - 92,4,536.0,08:56,Away,89
375,89 - 94,4,524.0,08:44,Home,94
375,89 - 94,4,524.0,08:44,Away,89
376,92 - 94,4,502.0,08:22,Away,92
376,92 - 94,4,502.0,08:22,Home,94
377,92 - 97,4,474.0,07:54,Home,97
377,92 - 97,4,474.0,07:54,Away,92
378,94 - 97,4,458.0,07:38,Away,94
378,94 - 97,4,458.0,07:38,Home,97
379,94 - 99,4,438.0,07:18,Away,94
379,94 - 99,4,438.0,07:18,Home,99
380,97 - 99,4,429.0,07:09,Away,97
380,97 - 99,4,429.0,07:09,Home,99
381,97 - 101,4,407.0,06:47,Away,97
381,97 - 101,4,407.0,06:47,Home,101
382,97 - 101,4,394.0,06:34,Away,97
382,97 - 101,4,394.0,06:34,Home,101
383,97 - 101,4,394.0,06:34,Home,101
383,97 - 101,4,394.0,06:34,Away,97
384,97 - 101,4,394.0,06:34,Away,97
384,97 - 101,4,394.0,06:34,Home,101
385,97 - 101,4,394.0,06:34,Home,101
385,97 - 101,4,394.0,06:34,Away,97
386,100 - 101,4,382.0,06:22,Home,101
386,100 - 101,4,382.0,06:22,Away,100
387,100 - 103,4,365.0,06:05,Home,103
387,100 - 103,4,365.0,06:05,Away,100
388,100 - 103,4,352.0,05:52,Away,100
388,100 - 103,4,352.0,05:52,Home,103
389,100 - 103,4,352.0,05:52,Away,100
389,100 - 103,4,352.0,05:52,Home,103
390,100 - 103,4,351.0,05:51,Away,100
390,100 - 103,4,351.0,05:51,Home,103
391,103 - 103,4,340.0,05:40,Home,103
391,103 - 103,4,340.0,05:40,Away,103
392,103 - 103,4,323.0,05:23,Home,103
392,103 - 103,4,323.0,05:23,Away,103
393,103 - 103,4,321.0,05:21,Away,103
393,103 - 103,4,321.0,05:21,Home,103
394,106 - 103,4,310.0,05:10,Home,103
394,106 - 103,4,310.0,05:10,Away,106
395,106 - 103,4,308.0,05:08,Away,106
395,106 - 103,4,308.0,05:08,Home,103
396,106 - 103,4,308.0,05:08,Away,106
396,106 - 103,4,308.0,05:08,Home,103
397,106 - 103,4,294.0,04:54,Away,106
397,106 - 103,4,294.0,04:54,Home,103
398,106 - 103,4,294.0,04:54,Away,106
398,106 - 103,4,294.0,04:54,Home,103
399,109 - 103,4,289.0,04:49,Home,103
399,109 - 103,4,289.0,04:49,Away,109
400,109 - 103,4,262.0,04:22,Home,103
400,109 - 103,4,262.0,04:22,Away,109
401,109 - 103,4,260.0,04:20,Away,109
401,109 - 103,4,260.0,04:20,Home,103
402,109 - 103,4,249.0,04:09,Home,103
402,109 - 103,4,249.0,04:09,Away,109
403,109 - 103,4,246.0,04:06,Away,109
403,109 - 103,4,246.0,04:06,Home,103
404,109 - 103,4,235.0,03:55,Away,109
404,109 - 103,4,235.0,03:55,Home,103
405,109 - 103,4,233.0,03:53,Away,109
405,109 - 103,4,233.0,03:53,Home,103
406,109 - 103,4,227.0,03:47,Home,103
406,109 - 103,4,227.0,03:47,Away,109
407,109 - 103,4,227.0,03:47,Home,103
407,109 - 103,4,227.0,03:47,Away,109
408,109 - 103,4,227.0,03:47,Home,103
408,109 - 103,4,227.0,03:47,Away,109
409,111 - 103,4,220.0,03:40,Away,111
409,111 - 103,4,220.0,03:40,Home,103
410,111 - 103,4,203.0,03:23,Away,111
410,111 - 103,4,203.0,03:23,Home,103
411,111 - 103,4,203.0,03:23,Home,103
411,111 - 103,4,203.0,03:23,Away,111
412,111 - 103,4,203.0,03:23,Away,111
412,111 - 103,4,203.0,03:23,Home,103
413,111 - 103,4,203.0,03:23,Away,111
413,111 - 103,4,203.0,03:23,Home,103
414,111 - 103,4,201.0,03:21,Away,111
414,111 - 103,4,201.0,03:21,Home,103
415,111 - 103,4,197.0,03:17,Home,103
415,111 - 103,4,197.0,03:17,Away,111
416,111 - 103,4,187.0,03:07,Away,111
416,111 - 103,4,187.0,03:07,Home,103
417,111 - 103,4,177.0,02:57,Home,103
417,111 - 103,4,177.0,02:57,Away,111
418,111 - 103,4,174.0,02:54,Home,103
418,111 - 103,4,174.0,02:54,Away,111
419,114 - 103,4,173.0,02:53,Home,103
419,114 - 103,4,173.0,02:53,Away,114
420,114 - 103,4,157.0,02:37,Away,114
420,114 - 103,4,157.0,02:37,Home,103
421,114 - 103,4,151.0,02:31,Away,114
421,114 - 103,4,151.0,02:31,Home,103
422,114 - 103,4,148.0,02:28,Away,114
422,114 - 103,4,148.0,02:28,Home,103
423,114 - 103,4,127.0,02:07,Home,103
423,114 - 103,4,127.0,02:07,Away,114
424,114 - 103,4,124.0,02:04,Away,114
424,114 - 103,4,124.0,02:04,Home,103
425,114 - 103,4,119.0,01:59,Home,103
425,114 - 103,4,119.0,01:59,Away,114
426,114 - 103,4,119.0,01:59,Away,114
426,114 - 103,4,119.0,01:59,Home,103
427,117 - 103,4,104.0,01:44,Home,103
427,117 - 103,4,104.0,01:44,Away,117
428,117 - 103,4,95.0,01:35,Away,117
428,117 - 103,4,95.0,01:35,Home,103
429,117 - 103,4,92.0,01:32,Home,103
429,117 - 103,4,92.0,01:32,Away,117
430,117 - 103,4,74.0,01:14,Home,103
430,117 - 103,4,74.0,01:14,Away,117
431,117 - 103,4,70.0,01:10,Home,103
431,117 - 103,4,70.0,01:10,Away,117
432,117 - 105,4,69.0,01:09,Away,117
432,117 - 105,4,69.0,01:09,Home,105
433,119 - 105,4,48.30000000000018,48.3,Home,105
433,119 - 105,4,48.30000000000018,48.3,Away,119
434,119 - 105,4,48.30000000000018,48.3,Home,105
434,119 - 105,4,48.30000000000018,48.3,Away,119
435,119 - 105,4,48.30000000000018,48.3,Home,105
435,119 - 105,4,48.30000000000018,48.3,Away,119
436,120 - 105,4,48.30000000000018,48.3,Away,120
436,120 - 105,4,48.30000000000018,48.3,Home,105
437,120 - 105,4,48.30000000000018,48.3,Home,105
437,120 - 105,4,48.30000000000018,48.3,Away,120
438,120 - 105,4,48.30000000000018,48.3,Home,105
438,120 - 105,4,48.30000000000018,48.3,Away,120
439,120 - 105,4,48.30000000000018,48.3,Home,105
439,120 - 105,4,48.30000000000018,48.3,Away,120
440,120 - 105,4,48.30000000000018,48.3,Home,105
440,120 - 105,4,48.30000000000018,48.3,Away,120
441,120 - 105,4,48.30000000000018,48.3,Home,105
441,120 - 105,4,48.30000000000018,48.3,Away,120
442,120 - 105,4,48.30000000000018,48.3,Home,105
442,120 - 105,4,48.30000000000018,48.3,Away,120
443,120 - 105,4,48.30000000000018,48.3,Home,105
443,120 - 105,4,48.30000000000018,48.3,Away,120
444,120 - 105,4,48.30000000000018,48.3,Away,120
444,120 - 105,4,48.30000000000018,48.3,Home,105
445,120 - 105,4,48.30000000000018,48.3,Home,105
445,120 - 105,4,48.30000000000018,48.3,Away,120
446,120 - 105,4,48.30000000000018,48.3,Home,105
446,120 - 105,4,48.30000000000018,48.3,Away,120
447,120 - 105,4,23.40000000000009,23.4,Home,105
447,120 - 105,4,23.40000000000009,23.4,Away,120
448,120 - 105,4,20.09999999999991,20.1,Home,105
448,120 - 105,4,20.09999999999991,20.1,Away,120
449,120 - 108,4,16.40000000000009,16.4,Away,120
449,120 - 108,4,16.40000000000009,16.4,Home,108
450,120 - 108,4,0.0,0:00,Home,108
450,120 - 108,4,0.0,0:00,Away,120
451,120 - 108,4,0.0,0:00,Home,108
451,120 - 108,4,0.0,0:00,Away,120
452,120 - 108,4,0.0,0:00,Home,108
452,120 - 108,4,0.0,0:00,Away,120
453,120 - 108,4,0.0,0:00,Home,108
453,120 - 108,4,0.0,0:00,Away,120
454,120 - 108,4,0.0,0:00,Home,108
454,120 - 108,4,0.0,0:00,Away,120
455,120 - 108,4,0.0,0:00,Home,108
455,120 - 108,4,0.0,0:00,Away,120
456,120 - 108,4,0.0,0:00,Home,108
456,120 - 108,4,0.0,0:00,Away,120
457,120 - 108,4,0.0,0:00,Home,108
457,120 - 108,4,0.0,0:00,Away,120
458,120 - 108,4,0.0,0:00,Home,108
458,120 - 108,4,0.0,0:00,Away,120
459,120 - 108,4,0.0,0:00,Home,108
459,120 - 108,4,0.0,0:00,Away,120
